Test_ID,Replicas,Interference_Name,Interference_ID,Given_RPS,Throughput,Avg_Latency,P50_Latency,P75_Latency,P90_Latency,P95_Latency,P99_Latency,Max_Latency,Errors
2replicas_scenario54_3000rps,2,1_CPU_1_L3_1_MemBW,54,3000,3000.0031553699855,0.19,0.122,0.0,0.341,0.452,1.269,7.403,0
2replicas_scenario55_3000rps,2,3_CPU_1_L3,55,3000,3000.006395276208,0.196,0.119,0.0,0.262,0.393,2.014,9.259,0
2replicas_scenario56_3000rps,2,2_L3_2_MemBW,56,3000,3000.017681093686,0.283,0.189,0.0,0.533,0.712,1.708,7.102,0
2replicas_scenario57_3000rps,2,1_CPU_2_L3,57,3000,3000.0108847082242,0.293,0.17,0.0,0.657,0.841,1.376,8.876,0
2replicas_scenario58_3000rps,2,2_CPU_2_L3_2_MemBW,58,3000,3000.018887922829,0.405,0.24,0.0,0.795,1.343,2.78,15.118,0
2replicas_scenario51_3500rps,2,1_CPU_1_L3,51,3500,3500.0030463623225,0.135,0.111,0.0,0.186,0.226,0.48,4.223,0
2replicas_scenario52_3500rps,2,1_CPU_1_MemBW,52,3500,3500.0047943301206,0.113,0.091,0.0,0.148,0.174,0.469,4.322,0
2replicas_scenario53_3500rps,2,2_CPU_2_L3,53,3500,3500.0213054764295,0.328,0.19,0.0,0.705,0.971,2.042,8.519,0
2replicas_scenario54_3500rps,2,1_CPU_1_L3_1_MemBW,54,3500,3500.0045720576745,0.149,0.118,0.0,0.202,0.252,0.704,6.663,0
2replicas_scenario55_3500rps,2,3_CPU_1_L3,55,3500,3500.0043301872306,0.186,0.124,0.0,0.25,0.339,1.807,7.017,0
2replicas_scenario56_3500rps,2,2_L3_2_MemBW,56,3500,3500.0162731303867,0.355,0.201,0.0,0.755,1.096,2.303,10.782,0
2replicas_scenario57_3500rps,2,1_CPU_2_L3,57,3500,3500.023640722155,0.214,0.144,0.0,0.39,0.597,1.211,6.478,0
2replicas_scenario58_3500rps,2,2_CPU_2_L3_2_MemBW,58,3500,3499.9987225587997,0.437,0.246,0.0,0.902,1.492,3.169,9.3,0
2replicas_scenario51_4000rps,2,1_CPU_1_L3,51,4000,4000.0003828227905,0.135,0.113,0.0,0.189,0.225,0.47,4.083,0
2replicas_scenario52_4000rps,2,1_CPU_1_MemBW,52,4000,4000.0042395051582,0.117,0.095,0.0,0.159,0.189,0.409,5.812,0
2replicas_scenario53_4000rps,2,2_CPU_2_L3,53,4000,3999.8734076065352,0.368,0.202,0.0,0.779,1.069,2.63,9.956,0
2replicas_scenario54_4000rps,2,1_CPU_1_L3_1_MemBW,54,4000,4000.000710400126,0.157,0.124,0.0,0.227,0.284,0.683,6.431,0
2replicas_scenario55_4000rps,2,3_CPU_1_L3,55,4000,4000.001075158831,0.195,0.127,0.0,0.279,0.39,1.826,9.381,0
2replicas_scenario56_4000rps,2,2_L3_2_MemBW,56,4000,3999.9899540474526,0.34,0.206,0.0,0.706,0.985,2.053,8.625,0
2replicas_scenario57_4000rps,2,1_CPU_2_L3,57,4000,4000.0011185558683,0.303,0.183,0.0,0.684,0.894,1.448,9.072,0
2replicas_scenario58_4000rps,2,2_CPU_2_L3_2_MemBW,58,4000,3999.9477559490356,0.455,0.252,0.0,0.938,1.602,3.406,11.738,0
3replicas_scenario51_100rps,3,1_CPU_1_L3,51,100,100.00512654224532,0.328,0.304,0.0,0.461,0.52,0.709,4.211,0
3replicas_scenario52_100rps,3,1_CPU_1_MemBW,52,100,100.00538360926132,0.426,0.437,0.0,0.598,0.63,0.697,4.126,0
3replicas_scenario53_100rps,3,2_CPU_2_L3,53,100,100.0052551744874,0.537,0.386,0.0,0.781,1.058,3.203,7.045,0
3replicas_scenario54_100rps,3,1_CPU_1_L3_1_MemBW,54,100,100.0052409318815,0.38,0.315,0.0,0.447,0.494,3.258,5.566,0
3replicas_scenario55_100rps,3,3_CPU_1_L3,55,100,100.00504685691702,0.409,0.288,0.0,0.475,0.591,3.681,6.42,0
3replicas_scenario56_100rps,3,2_L3_2_MemBW,56,100,100.00545688387068,0.605,0.446,0.0,1.243,1.581,2.466,5.324,0
3replicas_scenario57_100rps,3,1_CPU_2_L3,57,100,100.00534408279917,0.592,0.353,0.0,0.796,2.275,4.114,6.585,0
3replicas_scenario58_100rps,3,2_CPU_2_L3_2_MemBW,58,100,100.00503572857285,0.761,0.537,0.0,1.189,2.579,4.46,8.762,0
3replicas_scenario51_500rps,3,1_CPU_1_L3,51,500,500.00444825624027,0.149,0.116,0.0,0.208,0.239,0.613,6.251,0
3replicas_scenario52_500rps,3,1_CPU_1_MemBW,52,500,500.0057471355028,0.115,0.096,0.0,0.149,0.171,0.287,3.977,0
3replicas_scenario53_500rps,3,2_CPU_2_L3,53,500,500.00469168013444,0.338,0.191,0.0,0.498,0.831,3.347,9.339,0
3replicas_scenario54_500rps,3,1_CPU_1_L3_1_MemBW,54,500,500.0044557952634,0.205,0.15,0.0,0.271,0.332,2.098,7.156,0
3replicas_scenario55_500rps,3,3_CPU_1_L3,55,500,500.0050264755304,0.266,0.145,0.0,0.252,1.28,2.652,6.703,0
3replicas_scenario56_500rps,3,2_L3_2_MemBW,56,500,500.0031952454191,0.389,0.257,0.0,0.67,1.009,2.838,5.841,0
3replicas_scenario57_500rps,3,1_CPU_2_L3,57,500,500.0031728701341,0.219,0.167,0.0,0.339,0.42,0.974,6.583,0
3replicas_scenario58_500rps,3,2_CPU_2_L3_2_MemBW,58,500,500.00462657058773,0.432,0.263,0.0,0.734,1.426,3.044,7.415,0
3replicas_scenario51_1000rps,3,1_CPU_1_L3,51,1000,999.9994434694402,0.14,0.103,0.0,0.153,0.18,1.434,7.375,0
3replicas_scenario52_1000rps,3,1_CPU_1_MemBW,52,1000,1000.0040979779045,0.106,0.088,0.0,0.121,0.14,0.231,4.97,0
