Test_ID,Replicas,Interference_Name,Interference_ID,Given_RPS,Throughput,Avg_Latency,P50_Latency,P75_Latency,P90_Latency,P95_Latency,P99_Latency,Max_Latency,Errors
4replicas_scenario133_500rps,4,3_iBench_memBW_pods,133,500,500.0037124108971,0.11,0.105,0.0,0.142,0.166,0.226,3.595,0
4replicas_scenario134_500rps,4,4_iBench_memBW_pods,134,500,500.00540766959625,0.13,0.107,0.0,0.229,0.262,0.325,3.456,0
4replicas_scenario100_1500rps,4,BaselineB0,100,1500,1500.0057877314514,0.085,0.083,0.0,0.101,0.108,0.136,3.911,0
4replicas_scenario111_1500rps,4,1_iBench_CPU_pod,111,1500,1500.0019699543277,0.085,0.083,0.0,0.1,0.107,0.148,2.985,0
4replicas_scenario112_1500rps,4,2_iBench_CPU_pods,112,1500,1500.0064966429647,0.088,0.083,0.0,0.104,0.127,0.2,2.513,0
4replicas_scenario113_1500rps,4,3_iBench_CPU_pods,113,1500,1500.00418573668,0.108,0.087,0.0,0.179,0.198,0.243,4.032,0
4replicas_scenario114_1500rps,4,4_iBench_CPU_pods,114,1500,1500.0045850806819,0.127,0.103,0.0,0.195,0.215,0.268,3.388,0
4replicas_scenario121_1500rps,4,1_stress-ng_l3_pod,121,1500,1500.001453301408,0.107,0.1,0.0,0.144,0.158,0.216,3.52,0
4replicas_scenario122_1500rps,4,2_stress-ng_l3_pods,122,1500,1500.0051032540168,0.179,0.126,0.0,0.418,0.474,0.597,3.455,0
4replicas_scenario123_1500rps,4,3_stress-ng_l3_pods,123,1500,1500.0052257182053,0.399,0.323,0.0,0.761,0.841,1.045,6.76,0
4replicas_scenario124_1500rps,4,4_stress-ng_l3_pods,124,1500,1500.007001320637,0.41,0.406,0.0,0.704,0.781,0.984,6.522,0
4replicas_scenario131_1500rps,4,1_iBench_memBW_pod,131,1500,1500.005412811199,0.089,0.086,0.0,0.109,0.119,0.152,3.636,0
4replicas_scenario132_1500rps,4,2_iBench_memBW_pods,132,1500,1500.0014590262674,0.093,0.089,0.0,0.115,0.126,0.171,3.321,0
4replicas_scenario133_1500rps,4,3_iBench_memBW_pods,133,1500,1500.0057892973439,0.102,0.093,0.0,0.141,0.162,0.21,3.1,0
4replicas_scenario134_1500rps,4,4_iBench_memBW_pods,134,1500,1500.0059672570721,0.107,0.099,0.0,0.148,0.165,0.21,3.633,0
4replicas_scenario100_2500rps,4,BaselineB0,100,2500,2500.0042458916464,0.088,0.085,0.0,0.106,0.115,0.148,3.427,0
4replicas_scenario111_2500rps,4,1_iBench_CPU_pod,111,2500,2500.003221184706,0.089,0.086,0.0,0.109,0.118,0.166,4.068,0
4replicas_scenario112_2500rps,4,2_iBench_CPU_pods,112,2500,2500.000115805818,0.117,0.094,0.0,0.191,0.223,0.307,3.388,0
4replicas_scenario113_2500rps,4,3_iBench_CPU_pods,113,2500,2500.0002863201134,0.112,0.09,0.0,0.185,0.213,0.293,7.905,0
