Test_ID,Replicas,Interference_Name,Interference_ID,Given_RPS,Throughput,Avg_Latency,P50_Latency,P75_Latency,P90_Latency,P95_Latency,P99_Latency,Max_Latency,Errors
3replicas_scenario14_2000rps,3,4_iBench_CPU_pods,14,2000,2000.010582178213,0.133,0.088,0.0,0.157,0.21,1.404,5.654,0
3replicas_scenario21_2000rps,3,1_stress-ng_l3_pod,21,2000,2000.0035351160684,0.111,0.107,0.0,0.147,0.166,0.238,3.939,0
3replicas_scenario22_2000rps,3,2_stress-ng_l3_pods,22,2000,2000.0025017323007,0.145,0.127,0.0,0.185,0.244,0.49,3.877,0
3replicas_scenario23_2000rps,3,3_stress-ng_l3_pods,23,2000,1999.9897795633399,0.39,0.246,0.0,0.799,1.178,2.122,8.957,0
3replicas_scenario24_2000rps,3,4_stress-ng_l3_pods,24,2000,1999.9875009322827,0.526,0.402,0.0,1.018,1.531,2.494,7.998,0
3replicas_scenario31_2000rps,3,1_iBench_memBW_pod,31,2000,2000.0008823226115,0.097,0.092,0.0,0.121,0.135,0.185,3.738,0
3replicas_scenario32_2000rps,3,2_iBench_memBW_pods,32,2000,2000.0035189839696,0.114,0.1,0.0,0.162,0.202,0.307,4.632,0
3replicas_scenario33_2000rps,3,3_iBench_memBW_pods,33,2000,1999.987655853011,0.194,0.116,0.0,0.247,0.388,2.057,6.136,0
3replicas_scenario34_2000rps,3,4_iBench_memBW_pods,34,2000,2000.000738344717,0.275,0.159,0.0,0.38,1.235,2.614,7.875,0
3replicas_scenario0_3000rps,3,Baseline0,0,3000,3000.0069750902453,0.09,0.085,0.0,0.113,0.125,0.167,2.547,0
3replicas_scenario1_3000rps,3,Baseline1,1,3000,3000.0057851393317,0.09,0.084,0.0,0.113,0.125,0.168,2.716,0
3replicas_scenario2_3000rps,3,Baseline2,2,3000,3000.007436560218,0.09,0.085,0.0,0.113,0.125,0.172,3.419,0
3replicas_scenario11_3000rps,3,1_iBench_CPU_pod,11,3000,3000.004876864879,0.097,0.086,0.0,0.124,0.145,0.246,3.891,0
3replicas_scenario12_3000rps,3,2_iBench_CPU_pods,12,3000,2999.9569216519235,0.106,0.088,0.0,0.134,0.163,0.346,4.236,0
3replicas_scenario13_3000rps,3,3_iBench_CPU_pods,13,3000,2999.970887813574,0.133,0.091,0.0,0.18,0.239,1.259,5.084,0
3replicas_scenario14_3000rps,3,4_iBench_CPU_pods,14,3000,2999.982026746667,0.14,0.095,0.0,0.193,0.255,1.29,4.758,0
3replicas_scenario21_3000rps,3,1_stress-ng_l3_pod,21,3000,3000.0053991763834,0.115,0.107,0.0,0.163,0.19,0.28,3.172,0
3replicas_scenario22_3000rps,3,2_stress-ng_l3_pods,22,3000,3000.0071886094684,0.19,0.136,0.0,0.362,0.533,0.863,3.963,0
3replicas_scenario23_3000rps,3,3_stress-ng_l3_pods,23,3000,2999.994579425388,0.432,0.267,0.0,0.953,1.37,2.175,9.065,0
3replicas_scenario24_3000rps,3,4_stress-ng_l3_pods,24,3000,2999.99560220348,0.577,0.415,0.0,1.247,1.725,2.701,11.638,0
3replicas_scenario31_3000rps,3,1_iBench_memBW_pod,31,3000,3000.0022681156706,0.102,0.094,0.0,0.135,0.153,0.218,3.808,0
3replicas_scenario32_3000rps,3,2_iBench_memBW_pods,32,3000,3000.0046394874726,0.138,0.109,0.0,0.228,0.28,0.434,6.0,0
3replicas_scenario33_3000rps,3,3_iBench_memBW_pods,33,3000,3000.0031756703534,0.225,0.145,0.0,0.338,0.509,1.99,7.522,0
3replicas_scenario34_3000rps,3,4_iBench_memBW_pods,34,3000,3000.0040944242814,0.277,0.176,0.0,0.386,0.807,2.271,8.429,0
